seed,source,target,model,budget,buffer_est,cv_est,cv_mode,rt,bo,chose_rt,realised,oracle,regret,always_retrain,correct
43,nftonv2,nfbotv2,lgbm,0.001,0.0641623991044832,0.8772746046837404,cv3,0.046856813486936,0.7953362520672728,0,0.7953362520672728,0.7953362520672728,0.0,0.0,True
43,nftonv2,nfbotv2,lgbm,0.01,0.0445962252814555,0.8836370245514322,cv3,0.0465824751948344,0.6170159896846759,0,0.6170159896846759,0.6170159896846759,0.0,0.0,True
43,nftonv2,nfbotv2,lgbm,0.05,0.0487213669897557,0.6933490086306087,cv3,0.0468703879805729,0.6041016364039312,0,0.6041016364039312,0.6041016364039312,0.0,0.0,True
43,nftonv2,nfbotv2,lgbm,0.1,0.0439867561577711,0.2277946171845703,cv3,0.0468703879805729,0.3336451385635425,0,0.3336451385635425,0.3336451385635425,0.0,0.0,True
43,nftonv2,nf2018v2,mlp,0.0001,0.3295369406980389,0.8284915107680687,cv3,0.2692040972707664,0.9185268295836714,0,0.9185268295836714,0.9185268295836714,0.0,0.0,True
43,nftonv2,nf2018v2,mlp,0.001,0.277384260278139,0.9204930171285198,cv3,0.2690748316770773,0.9442280230380984,0,0.9442280230380984,0.9442280230380984,0.0,0.0,True
43,nftonv2,nf2018v2,mlp,0.01,0.267178550662502,0.9500523525487716,cv3,0.2689902099177171,0.9640499700876856,0,0.9640499700876856,0.9640499700876856,0.0,0.0,True
43,nftonv2,nf2018v2,mlp,0.05,0.2695530822042443,0.9678063017348116,cv3,0.2693720341623938,0.9692133037802876,0,0.9692133037802876,0.9692133037802876,0.0,0.0,True
43,nftonv2,nf2018v2,mlp,0.1,0.2701283761880612,0.9705742574259384,cv3,0.269374314865463,0.972699837724492,0,0.972699837724492,0.972699837724492,0.0,0.0,True
43,nftonv2,nfunswv2,mlp,0.0001,0.176032861423659,0.7094079637637803,cv3,-0.0215816447077979,0.6828866112401478,0,0.6828866112401478,0.6828866112401478,0.0,0.0,True
43,nftonv2,nfunswv2,mlp,0.001,0.1536781031199906,0.8818115338217559,cv3,0.1032248013512507,0.8004468049647817,0,0.8004468049647817,0.8004468049647817,0.0,0.0,True
43,nftonv2,nfunswv2,mlp,0.01,0.107033611715428,0.8324004690225203,cv3,0.1054709782264328,0.9031449378854092,0,0.9031449378854092,0.9031449378854092,0.0,0.0,True
43,nftonv2,nfunswv2,mlp,0.05,0.1058286423121305,0.922815779605667,cv3,0.1068707421034006,0.9216934413288318,0,0.9216934413288318,0.9216934413288318,0.0,0.0,True
43,nftonv2,nfunswv2,mlp,0.1,0.1081242190688824,0.9303115987203676,cv3,0.1068707421034006,0.9345482394634088,0,0.9345482394634088,0.9345482394634088,0.0,0.0,True
43,nftonv2,nfbotv2,mlp,0.0001,1.0,1.0,resub,0.1594563977368187,0.114265324383953,0,0.114265324383953,0.1594563977368187,0.04519107335286569,0.04519107335286569,False
43,nftonv2,nfbotv2,mlp,0.001,0.5765241057291646,0.7526134367266649,cv3,0.2342271837277279,0.6862381707570958,0,0.6862381707570958,0.6862381707570958,0.0,0.0,True
43,nftonv2,nfbotv2,mlp,0.01,0.2741836733524335,0.7166043607084261,cv3,0.2445122851581339,0.7417089862030137,0,0.7417089862030137,0.7417089862030137,0.0,0.0,True
43,nftonv2,nfbotv2,mlp,0.05,0.2796379825156928,0.8211142557175419,cv3,0.2495464276574686,0.7730766267256767,0,0.7730766267256767,0.7730766267256767,0.0,0.0,True
43,nftonv2,nfbotv2,mlp,0.1,0.247268856037893,0.9298545339985956,cv3,0.2731814583783197,0.9271065619153076,0,0.9271065619153076,0.9271065619153076,0.0,0.0,True
