seed,source,target,model,budget,strategy,n_train,macro_f1,weighted_f1,mcc,auprc_macro,fp_rate,brier,ece,mcc_best_thr,thr_best,orient,buffer_est,cv_est,n_benign_buf,fit_s
42,nftonv2,nfbotv2,mlp,0.05,rethreshold_2s,105000,0.05086857055386554,0.09691051971742629,0.4692369597185513,0.5056537600892336,0.4970202622169249,0.9246581970888431,0.923963027029255,0.1580180645625661,2.2022049797527146e-13,-1,0.4544963223149584,,440,
42,nftonv2,nfbotv2,mlp,0.05,selector,105000,0.05086857055386554,0.09691051971742629,,0.5056537600892336,0.4970202622169249,0.9246581970888431,0.923963027029255,0.1580180645625661,2.2022049797527146e-13,0,0.4544963223149584,0.8034093705210873,440,
42,nftonv2,nfbotv2,mlp,0.1,rethreshold_2s,210001,0.05086857055386554,0.09691051971742629,0.4689769943381813,0.5056537600892336,0.4970202622169249,0.9246581970888431,0.923963027029255,0.1580180645625661,2.2022049797527146e-13,-1,0.45110264253657384,,881,
42,nftonv2,nfbotv2,mlp,0.1,selector,210001,0.05086857055386554,0.09691051971742629,,0.5056537600892336,0.4970202622169249,0.9246581970888431,0.923963027029255,0.1580180645625661,2.2022049797527146e-13,0,0.45110264253657384,0.8884361537207258,881,
42,nftonv2,nfbotv2,mlp,0.0001,acq_uncertainty,210,0.6274647165243608,0.9950901800605191,0.3791575100104092,0.5865085401129753,0.8522050059594756,0.003621826783680279,0.0037228551020516,0.38544088337685445,0.6130810728044018,,,,1,0
42,nftonv2,nfbotv2,mlp,0.0001,acq_hybrid,210,0.6896353528811767,0.9954986959708207,0.40711255660607015,0.640013756842088,0.7199046483909416,0.0037434079796445133,0.004327784762142217,0.5042565571136514,0.3246535280800477,,,,2,1
42,nftonv2,nfbotv2,mlp,0.001,acq_uncertainty,2100,0.6346768111001467,0.9937977830623227,0.26948886310429376,0.6375612174853308,0.7187127532777116,0.005440060218594801,0.003733270168659445,0.5042565571136514,0.08098451865050761,,,,57,1
42,nftonv2,nfbotv2,mlp,0.001,acq_hybrid,2100,0.9032397927243017,0.9984690486843776,0.8123459038171327,0.8654632227577244,0.2789034564958284,0.001378124593302995,0.0012244467112448672,0.8191094920452481,0.6186456387437577,,,,44,4
42,nfbotv2,nf2018v2,rf,0,zero_shot_2s,250000,0.802884210656406,0.90585527772638,0.6383104878336704,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,1,,,,
42,nfbotv2,nf2018v2,rf,0.0001,rethreshold_2s,217,0.802884210656406,0.90585527772638,0.7361487333562381,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,1,0.7434121621621622,,185,
42,nfbotv2,nf2018v2,rf,0.0001,selector,217,0.802884210656406,0.90585527772638,,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0,0.7434121621621622,0.8878696366260774,185,
42,nfbotv2,nf2018v2,rf,0.001,rethreshold_2s,2102,0.802884210656406,0.90585527772638,0.7579883908454679,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,1,0.7531270178259537,,1851,
42,nfbotv2,nf2018v2,rf,0.001,selector,2102,0.802884210656406,0.90585527772638,,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0,0.7531270178259537,0.9703293357412658,1851,
42,nfbotv2,nf2018v2,rf,0.01,rethreshold_2s,21001,0.802884210656406,0.90585527772638,0.759382343103206,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,1,0.7677719023990078,,18514,
42,nfbotv2,nf2018v2,rf,0.01,selector,21001,0.802884210656406,0.90585527772638,,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0,0.7677719023990078,0.9735786548371087,18514,
42,nfbotv2,nf2018v2,rf,0.05,rethreshold_2s,105000,0.802884210656406,0.90585527772638,0.759382343103206,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,1,0.761388079961831,,92569,
42,nfbotv2,nf2018v2,rf,0.05,selector,105000,0.802884210656406,0.90585527772638,,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0,0.761388079961831,0.9745410559587144,92569,
42,nfbotv2,nf2018v2,rf,0.1,rethreshold_2s,210000,0.802884210656406,0.90585527772638,0.759382343103206,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,1,0.7606838383439731,,185138,
42,nfbotv2,nf2018v2,rf,0.1,selector,210000,0.802884210656406,0.90585527772638,,0.788646158101048,0.10408230396660655,0.12634373583687641,0.18131899340503307,0.759382343103206,0.5966666666666667,0,0.7606838383439731,0.9758171489139021,185138,
42,nfbotv2,nf2018v2,rf,0.0001,acq_uncertainty,210,0.5568175720653044,0.8512691037805391,0.2887097891681339,0.943207042978885,0.0,0.05776004831086956,0.07302006823299205,0.8909689269096366,0.18666666666666668,,,,82,1
42,nfbotv2,nf2018v2,rf,0.0001,acq_hybrid,210,0.6005154314610248,0.8639110520403487,0.35872307396943026,0.9631296071368762,0.00036864373135513437,0.050178021943223614,0.06177204113979429,0.9091012579099977,0.23666666666666666,,,,133,1
42,nfbotv2,nf2018v2,rf,0.001,acq_uncertainty,2100,0.7812580526598086,0.9199388164393373,0.6297815527921926,0.9705040442935724,0.00018148614466714306,0.04198033182056312,0.04530769012821603,0.9124937287093488,0.21,,,,1166,1
42,nfbotv2,nf2018v2,rf,0.001,acq_hybrid,2100,0.7623758972803123,0.9138284955915614,0.6025368173073963,0.9410626761045562,5.6714420208482205e-06,0.05214091129544353,0.043233850497414184,0.821538726777333,0.17,,,,1798,1
42,nfbotv2,nfunswv2,rf,0,zero_shot_2s,250000,0.15616457688846214,0.2488394081899041,-0.10443466113473544,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.14849054589436467,0.8366666666666667,-1,,,,
42,nfbotv2,nfunswv2,rf,0.0001,rethreshold_2s,144,0.15616457688846214,0.2488394081899041,-0.06897725898185902,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,1,0.08551861104941366,,134,
42,nfbotv2,nfunswv2,rf,0.0001,selector,144,0.15616457688846214,0.2488394081899041,,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0,0.08551861104941366,0.9358576176957495,134,
42,nfbotv2,nfunswv2,rf,0.001,rethreshold_2s,1392,0.15616457688846214,0.2488394081899041,0.14327777416200171,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,-1,0.13346506792033797,,1338,
42,nfbotv2,nfunswv2,rf,0.001,selector,1392,0.15616457688846214,0.2488394081899041,,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0,0.13346506792033797,0.9060216923915888,1338,
42,nfbotv2,nfunswv2,rf,0.01,rethreshold_2s,13907,0.15616457688846214,0.2488394081899041,0.14327777416200171,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,-1,0.1354317007330562,,13382,
42,nfbotv2,nfunswv2,rf,0.01,selector,13907,0.15616457688846214,0.2488394081899041,,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0,0.1354317007330562,0.9381582452348606,13382,
42,nfbotv2,nfunswv2,rf,0.05,rethreshold_2s,69537,0.15616457688846214,0.2488394081899041,0.14849054589436467,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,-1,0.14834888658415746,,66908,
42,nfbotv2,nfunswv2,rf,0.05,selector,69537,0.15616457688846214,0.2488394081899041,,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0,0.14834888658415746,0.9473607608291451,66908,
42,nfbotv2,nfunswv2,rf,0.1,rethreshold_2s,139072,0.15616457688846214,0.2488394081899041,0.14849054589436467,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,-1,0.15017390482273896,,133817,
42,nfbotv2,nfunswv2,rf,0.1,selector,139072,0.15616457688846214,0.2488394081899041,,0.4879410851941501,0.8509265129233743,0.32205341933333337,0.45906136666666664,0.046615171633340564,0.7566666666666667,0,0.15017390482273896,0.9494563386460267,133817,
42,nfbotv2,nfunswv2,rf,0.0001,acq_uncertainty,139,0.8839081404008065,0.9833545651766793,0.7682088969261129,0.904861733575645,0.007363257500961329,0.05768342627777778,0.2068026166666666,0.8495552317141654,0.35,,,,106,1
42,nfbotv2,nfunswv2,rf,0.0001,acq_hybrid,139,0.8931831573074891,0.9848236603130016,0.7874750933452956,0.9229172857775505,0.005804346244582783,0.019212659277777776,0.08989101666666663,0.8754775880266029,0.19,,,,82,1
42,nfbotv2,nfunswv2,rf,0.001,acq_uncertainty,1391,0.901838130525556,0.9861477154266872,0.8056000933444816,0.9181671908092208,0.004541628126916161,0.012634531666666669,0.035907033333333255,0.8377656977443166,0.12333333333333334,,,,1197,1
42,nfbotv2,nfunswv2,rf,0.001,acq_hybrid,1391,0.9555248877014584,0.9934179306303077,0.9116651222679314,0.9457880735582844,0.0049105704575924175,0.008059412055555557,0.03218848333333352,0.9274833269661018,0.41333333333333333,,,,1190,1
42,nfbotv2,nftonv2,rf,0,zero_shot_2s,250000,0.4564150912654485,0.5843086282767956,-0.08164093111742547,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.6275547794198014,0.08666666666666667,-1,,,,
42,nfbotv2,nftonv2,rf,0.0001,rethreshold_2s,213,0.4564150912654485,0.5843086282767956,0.6275547794198014,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,-1,0.6660278314692459,,58,
42,nfbotv2,nftonv2,rf,0.0001,selector,213,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0,0.6660278314692459,0.8317509721471161,58,
42,nfbotv2,nftonv2,rf,0.001,rethreshold_2s,2100,0.4564150912654485,0.5843086282767956,0.6275547794198014,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,-1,0.6175799117687552,,575,
42,nfbotv2,nftonv2,rf,0.001,selector,2100,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0,0.6175799117687552,0.9291181068479295,575,
42,nfbotv2,nftonv2,rf,0.01,rethreshold_2s,21000,0.4564150912654485,0.5843086282767956,0.6275547794198014,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,-1,0.6245981589503938,,5754,
42,nfbotv2,nftonv2,rf,0.01,selector,21000,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0,0.6245981589503938,0.9605987403572599,5754,
42,nfbotv2,nftonv2,rf,0.05,rethreshold_2s,105000,0.4564150912654485,0.5843086282767956,0.6275547794198014,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,-1,0.6272556350849773,,28771,
42,nfbotv2,nftonv2,rf,0.05,selector,105000,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0,0.6272556350849773,0.976413349956983,28771,
42,nfbotv2,nftonv2,rf,0.1,rethreshold_2s,210000,0.4564150912654485,0.5843086282767956,0.6275547794198014,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,-1,0.6284839717720847,,57542,
42,nfbotv2,nftonv2,rf,0.1,selector,210000,0.4564150912654485,0.5843086282767956,,0.4077864882718271,0.8482537133681253,0.33761607658038295,0.36711425223792776,0.058100392198516405,0.06333333333333334,0,0.6284839717720847,0.9800184788845696,57542,
42,nfbotv2,nftonv2,rf,0.0001,acq_uncertainty,210,0.5152616436853497,0.5218694526601089,0.25393972843076273,0.7493614945200031,0.11401043757527098,0.3665729808649043,0.3403214016070081,0.45172195141350074,0.03333333333333333,,,,164,1
42,nfbotv2,nftonv2,rf,0.0001,acq_hybrid,210,0.4941390551418442,0.48592177713942114,0.29790205685079935,0.6706424101962947,0.03154994343272143,0.34296687600104675,0.28308159874132705,0.4320105252339016,0.29,,,,166,1
42,nfbotv2,nftonv2,rf,0.001,acq_uncertainty,2100,0.5846322700669113,0.5984516426871963,0.36665536548743477,0.7956753077407064,0.06341009452209774,0.28872073627034794,0.18954218104423862,0.5343771244749222,0.07,,,,1663,1
42,nfbotv2,nftonv2,rf,0.001,acq_hybrid,2100,0.8139400141884738,0.8411360147144779,0.6614708004160916,0.9233082652081777,0.06937703003540016,0.13978916205692138,0.10590346285064763,0.7290513744729747,0.4066666666666667,,,,1253,1
42,nfbotv2,nf2018v2,lgbm,0,zero_shot_2s,250000,0.5152985563100678,0.6431585214133649,0.3123679164107677,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,1,,,,
42,nfbotv2,nf2018v2,lgbm,0.0001,rethreshold_2s,217,0.5152985563100678,0.6431585214133649,0.31237136464223697,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,1,0.3880796029063948,,185,
42,nfbotv2,nf2018v2,lgbm,0.0001,selector,217,0.5152985563100678,0.6431585214133649,,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,0,0.3880796029063948,0.8894090263647848,185,
42,nfbotv2,nf2018v2,lgbm,0.001,rethreshold_2s,2102,0.5152985563100678,0.6431585214133649,0.31237136464223697,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,1,0.33156703048318764,,1851,
42,nfbotv2,nf2018v2,lgbm,0.001,selector,2102,0.5152985563100678,0.6431585214133649,,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,0,0.33156703048318764,0.9678892798366637,1851,
42,nfbotv2,nf2018v2,lgbm,0.01,rethreshold_2s,21001,0.5152985563100678,0.6431585214133649,0.31237136464223697,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,1,0.318251731848242,,18514,
42,nfbotv2,nf2018v2,lgbm,0.01,selector,21001,0.5152985563100678,0.6431585214133649,,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,0,0.318251731848242,0.9717158536206957,18514,
42,nfbotv2,nf2018v2,lgbm,0.05,rethreshold_2s,105000,0.5152985563100678,0.6431585214133649,0.31237136464223697,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,1,0.3136266833412224,,92569,
42,nfbotv2,nf2018v2,lgbm,0.05,selector,105000,0.5152985563100678,0.6431585214133649,,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,0,0.3136266833412224,0.9748192800028174,92569,
42,nfbotv2,nf2018v2,lgbm,0.1,rethreshold_2s,210000,0.5152985563100678,0.6431585214133649,0.31237136464223697,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,1,0.31335334622762295,,185138,
42,nfbotv2,nf2018v2,lgbm,0.1,selector,210000,0.5152985563100678,0.6431585214133649,,0.5733873995937241,0.47888522135638206,0.42679762510279096,0.4267990204877607,0.31237136464223697,1.0,0,0.31335334622762295,0.9753286031646131,185138,
42,nfbotv2,nf2018v2,lgbm,0.0001,acq_uncertainty,210,0.4684155623522825,0.8258514174894095,-0.008306942591082648,0.5133358516682431,0.00066923015846009,0.11882181460527015,0.11860262362720116,0.16431111039360474,4.792280922989366e-10,,,,207,0
42,nfbotv2,nf2018v2,lgbm,0.0001,acq_hybrid,210,0.4685248715829642,0.8261082935310464,-0.0025913328531570897,0.6064860000305583,5.6714420208482206e-05,0.11841596979352961,0.11839155768302927,0.4727873105860274,4.636934261641568e-06,,,,209,0
42,nfbotv2,nf2018v2,lgbm,0.001,acq_uncertainty,2100,0.774641373216457,0.910833322572399,0.5568367654030283,0.8042208509853483,0.03144247456358254,0.057226905794809976,0.059717296233805874,0.8169872518736205,0.0033479343799805057,,,,2078,1
42,nfbotv2,nf2018v2,lgbm,0.001,acq_hybrid,2100,0.47878690724272166,0.8277792521250668,0.03845954600314355,0.7264512853183807,0.003368836560383843,0.11928768392927691,0.11895817824368327,0.6082711375866083,8.730477000362662e-05,,,,2077,1
42,nfbotv2,nfunswv2,lgbm,0,zero_shot_2s,250000,0.1550757995259674,0.23613080219718122,-0.03370102648575854,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.03370102648575854,0.9997766091638176,-1,,,,
42,nfbotv2,nfunswv2,lgbm,0.0001,rethreshold_2s,144,0.1550757995259674,0.23613080219718122,-0.03357754400876582,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,1,0.03547556600608477,,134,
42,nfbotv2,nfunswv2,lgbm,0.0001,selector,144,0.1550757995259674,0.23613080219718122,,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,0,0.03547556600608477,0.8717152353914989,134,
42,nfbotv2,nfunswv2,lgbm,0.001,rethreshold_2s,1392,0.1550757995259674,0.23613080219718122,0.03212253192793884,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,-1,0.038822466854384556,,1338,
42,nfbotv2,nfunswv2,lgbm,0.001,selector,1392,0.1550757995259674,0.23613080219718122,,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,0,0.038822466854384556,0.848410526924862,1338,
42,nfbotv2,nfunswv2,lgbm,0.01,rethreshold_2s,13907,0.1550757995259674,0.23613080219718122,0.033629148060536546,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,-1,0.035628343157027745,,13382,
42,nfbotv2,nfunswv2,lgbm,0.01,selector,13907,0.1550757995259674,0.23613080219718122,,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,0,0.035628343157027745,0.9288510975947402,13382,
42,nfbotv2,nfunswv2,lgbm,0.05,rethreshold_2s,69537,0.1550757995259674,0.23613080219718122,0.033629148060536546,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,-1,0.030691015014670392,,66908,
42,nfbotv2,nfunswv2,lgbm,0.05,selector,69537,0.1550757995259674,0.23613080219718122,,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,0,0.030691015014670392,0.9413234193205957,66908,
42,nfbotv2,nfunswv2,lgbm,0.1,rethreshold_2s,139072,0.1550757995259674,0.23613080219718122,0.03370102648575854,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,-1,0.031862955667523896,,133817,
42,nfbotv2,nfunswv2,lgbm,0.1,selector,139072,0.1550757995259674,0.23613080219718122,,0.49789023568151863,0.8607632429511229,0.8358249738539749,0.8358249869220943,0.0,inf,0,0.031862955667523896,0.9487979370298759,133817,
42,nfbotv2,nfunswv2,lgbm,0.0001,acq_uncertainty,139,0.9348829284352954,0.9902688294198017,0.8711639746646798,0.9238736121980688,0.007436006692925661,0.009904947650253808,0.009779894302479454,0.8713163164874879,0.001117820975742631,,,,134,0
42,nfbotv2,nfunswv2,lgbm,0.0001,acq_hybrid,139,0.9353328239224428,0.9904018199163804,0.8714632386028532,0.9318245771212543,0.006760478481828291,0.009788035294613704,0.009781170733139555,0.8936820696335204,0.00012204723886836196,,,,119,0
42,nfbotv2,nfunswv2,lgbm,0.001,acq_uncertainty,1391,0.852349905871812,0.9783622148457183,0.7047942155456707,0.8606029319295976,0.011946456594714251,0.047210724326446206,0.09626597003576229,0.7875977954258018,0.5925779340192734,,,,1328,1
42,nfbotv2,nfunswv2,lgbm,0.001,acq_hybrid,1391,0.9583536553512548,0.99377843945849,0.9181390027628542,0.9644593077517917,0.0055341349601438355,0.005894950315724489,0.0054061225677366175,0.9230671279322317,0.3601577239701659,,,,1250,0
42,nfbotv2,nftonv2,lgbm,0,zero_shot_2s,250000,0.49159331028095704,0.5756250001629333,-0.008312575303766032,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.009185353884909854,2.220446049250313e-16,-1,,,,
42,nfbotv2,nftonv2,lgbm,0.0001,rethreshold_2s,213,0.49159331028095704,0.5756250001629333,-0.009185353884909854,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,1,0.00671840887595231,,58,
42,nfbotv2,nftonv2,lgbm,0.0001,selector,213,0.49159331028095704,0.5756250001629333,,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,0,0.00671840887595231,0.8436747689238814,58,
42,nfbotv2,nftonv2,lgbm,0.001,rethreshold_2s,2100,0.49159331028095704,0.5756250001629333,0.00813405212250093,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,-1,0.012926949774850371,,575,
42,nfbotv2,nftonv2,lgbm,0.001,selector,2100,0.49159331028095704,0.5756250001629333,,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,0,0.012926949774850371,0.9289197669682926,575,
42,nfbotv2,nftonv2,lgbm,0.01,rethreshold_2s,21000,0.49159331028095704,0.5756250001629333,0.009185353884909854,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,-1,0.013285293707033753,,5754,
42,nfbotv2,nftonv2,lgbm,0.01,selector,21000,0.49159331028095704,0.5756250001629333,,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,0,0.013285293707033753,0.9655493210946151,5754,
42,nfbotv2,nftonv2,lgbm,0.05,rethreshold_2s,105000,0.49159331028095704,0.5756250001629333,0.009185353884909854,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,-1,0.01204105221138491,,28771,
42,nfbotv2,nftonv2,lgbm,0.05,selector,105000,0.49159331028095704,0.5756250001629333,,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,0,0.01204105221138491,0.9766571986917038,28771,
42,nfbotv2,nftonv2,lgbm,0.1,rethreshold_2s,210000,0.49159331028095704,0.5756250001629333,0.009185353884909854,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,-1,0.012289420439082101,,57542,
42,nfbotv2,nftonv2,lgbm,0.1,selector,210000,0.49159331028095704,0.5756250001629333,,0.49816074319977915,0.6461990438305172,0.4404172645347281,0.44041817337927247,0.0,inf,0,0.012289420439082101,0.9798412917889757,57542,
42,nfbotv2,nftonv2,lgbm,0.0001,acq_uncertainty,210,0.9267098153959928,0.9416882461824789,0.8534197403497379,0.9328042318544376,0.1067479289077041,0.0567288985107886,0.054862644113525934,0.8570267090384309,0.07587548535897885,,,,25,1
42,nfbotv2,nftonv2,lgbm,0.0001,acq_hybrid,210,0.7545032034868279,0.7889467041902871,0.5459366896323976,0.8041842976936245,0.146491003977957,0.21826110256835596,0.21484016409688841,0.608708982542322,0.00044302482924059566,,,,77,1
42,nfbotv2,nftonv2,lgbm,0.001,acq_uncertainty,2100,0.7106846679073091,0.7386728701096692,0.5143472775306572,0.8919477984157071,0.06955950512755009,0.2672683368440271,0.2616559933575803,0.6872342876813283,8.353789820632532e-06,,,,517,1
42,nfbotv2,nftonv2,lgbm,0.001,acq_hybrid,2100,0.729359172900544,0.7628765909532735,0.513513173447606,0.9160014682479639,0.13202072917046823,0.23468610584651578,0.23289972780583118,0.7564134485002669,0.00010681874146349456,,,,616,1
42,nfbotv2,nf2018v2,mlp,0,zero_shot_2s,250000,0.621492185705228,0.7845851405899086,0.3409010870101897,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,1,,,,
42,nfbotv2,nf2018v2,mlp,0.0001,rethreshold_2s,217,0.621492185705228,0.7845851405899086,0.5442323022916508,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,1,0.727030129095126,,185,
42,nfbotv2,nf2018v2,mlp,0.0001,selector,217,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,0,0.727030129095126,0.7984251474971643,185,
42,nfbotv2,nf2018v2,mlp,0.001,rethreshold_2s,2102,0.621492185705228,0.7845851405899086,0.5608485111161038,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,1,0.6002879001660243,,1851,
42,nfbotv2,nf2018v2,mlp,0.001,selector,2102,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,0,0.6002879001660243,0.9283160441955144,1851,
42,nfbotv2,nf2018v2,mlp,0.01,rethreshold_2s,21001,0.621492185705228,0.7845851405899086,0.5609695129536018,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,1,0.5734020209893675,,18514,
42,nfbotv2,nf2018v2,mlp,0.01,selector,21001,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,0,0.5734020209893675,0.9383997410406345,18514,
42,nfbotv2,nf2018v2,mlp,0.05,rethreshold_2s,105000,0.621492185705228,0.7845851405899086,0.5611916548526216,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,1,0.5657617037546759,,92569,
42,nfbotv2,nf2018v2,mlp,0.05,selector,105000,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,0,0.5657617037546759,0.9690198635218858,92569,
42,nfbotv2,nf2018v2,mlp,0.1,rethreshold_2s,210000,0.621492185705228,0.7845851405899086,0.5611916548526216,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,1,0.5604555839526817,,185138,
42,nfbotv2,nf2018v2,mlp,0.1,selector,210000,0.621492185705228,0.7845851405899086,,0.7097363608774543,0.25890699969374215,0.20758844649919936,0.19742045010747938,0.561227118132872,0.9981380012450497,0,0.5604555839526817,0.9697814992506558,185138,
42,nfbotv2,nf2018v2,mlp,0.0001,acq_uncertainty,210,0.9544094730800629,0.9813081159198757,0.9099304215544205,0.9334598814101729,0.004820725717720987,0.02074049704923447,0.025037174494229885,0.9124874056662482,0.5951275598917152,,,,131,0
42,nfbotv2,nf2018v2,mlp,0.0001,acq_hybrid,210,0.741241381242278,0.9064931341803953,0.5611435135472047,0.9343879258678214,0.0022799196923809846,0.03926730110817212,0.049076470661024635,0.9079013643699978,0.1742597596963898,,,,160,1
